;50008571;50009227;50004823;50007886;50007102;50004928;50008363;50007807;50009160;50007524;50008170;50008025;50001519;
b1c692de-a05c-11e3-80c9-002590a3186d;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;
b1c692e0-a05c-11e3-80c9-002590a3186d;13.57;13.57;13.57;13.57;13.57;13.57;13.57;13.57;13.57;13.57;13.57;13.57;13.57;
b1c692e2-a05c-11e3-80c9-002590a3186d;15.08;15.08;15.08;15.08;15.08;15.08;15.08;15.08;15.08;15.08;15.08;15.08;15.08;
b1c692e4-a05c-11e3-80c9-002590a3186d;12.35;12.35;12.35;12.35;12.35;12.35;12.35;12.35;12.35;12.35;12.35;12.35;12.35;
b1c692e6-a05c-11e3-80c9-002590a3186d;7.85;7.85;7.85;7.85;7.85;7.85;7.85;7.85;7.85;7.85;7.85;7.85;7.85;
b1c692e8-a05c-11e3-80c9-002590a3186d;9.49;9.49;9.49;9.49;9.49;9.49;9.49;9.49;9.49;9.49;9.49;9.49;9.49;
b1c692ea-a05c-11e3-80c9-002590a3186d;12.97;12.97;12.97;12.97;12.97;12.97;12.97;12.97;12.97;12.97;12.97;12.97;12.97;
b1c692ec-a05c-11e3-80c9-002590a3186d;8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66;8.66;
b1c692ee-a05c-11e3-80c9-002590a3186d;11.65;11.65;11.65;11.65;11.65;11.65;11.65;11.65;11.65;11.65;11.65;11.65;11.65;
b1c692f0-a05c-11e3-80c9-002590a3186d;8.04;8.04;8.04;8.04;8.04;8.04;8.04;8.04;8.04;8.04;8.04;8.04;8.04;
b1c692f2-a05c-11e3-80c9-002590a3186d;15.24;15.24;15.24;15.24;15.24;15.24;15.24;15.24;15.24;15.24;15.24;15.24;15.24;
b1c692f4-a05c-11e3-80c9-002590a3186d;12.12;12.12;12.12;12.12;12.12;12.12;12.12;12.12;12.12;12.12;12.12;12.12;12.12;
b1c692f6-a05c-11e3-80c9-002590a3186d;15.29;15.29;15.29;15.29;15.29;15.29;15.29;15.29;15.29;15.29;15.29;15.29;15.29;
b1c692f8-a05c-11e3-80c9-002590a3186d;19.01;19.01;19.01;19.01;19.01;19.01;19.01;19.01;19.01;19.01;19.01;19.01;19.01;
b1c692fa-a05c-11e3-80c9-002590a3186d;22.46;22.46;22.46;22.46;22.46;22.46;22.46;22.46;22.46;22.46;22.46;22.46;22.46;
b1c692fc-a05c-11e3-80c9-002590a3186d;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;
7217eece-a05d-11e3-80c9-002590a3186d;4.2;4.2;4.2;4.2;4.2;4.2;4.2;4.2;4.2;4.2;4.2;4.2;4.2;
7217eed0-a05d-11e3-80c9-002590a3186d;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;
7217eed2-a05d-11e3-80c9-002590a3186d;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;
7217eed4-a05d-11e3-80c9-002590a3186d;9.71;9.71;9.71;9.71;9.71;9.71;9.71;9.71;9.71;9.71;9.71;9.71;9.71;
7217eed6-a05d-11e3-80c9-002590a3186d;8.06;8.06;8.06;8.06;8.06;8.06;8.06;8.06;8.06;8.06;8.06;8.06;8.06;
7217eed8-a05d-11e3-80c9-002590a3186d;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;
7217eeda-a05d-11e3-80c9-002590a3186d;16.31;16.31;16.31;16.31;16.31;16.31;16.31;16.31;16.31;16.31;16.31;16.31;16.31;
7217eedc-a05d-11e3-80c9-002590a3186d;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;
7217eede-a05d-11e3-80c9-002590a3186d;11.33;11.33;11.33;11.33;11.33;11.33;11.33;11.33;11.33;11.33;11.33;11.33;11.33;
7217eee2-a05d-11e3-80c9-002590a3186d;16.72;16.72;16.72;16.72;16.72;16.72;16.72;16.72;16.72;16.72;16.72;16.72;16.72;
7217eee4-a05d-11e3-80c9-002590a3186d;3.3;3.3;3.3;3.3;3.3;3.3;3.3;3.3;3.3;3.3;3.3;3.3;3.3;
7217eee6-a05d-11e3-80c9-002590a3186d;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;
7217eee8-a05d-11e3-80c9-002590a3186d;5.95;5.95;5.95;5.95;5.95;5.95;5.95;5.95;5.95;5.95;5.95;5.95;5.95;
7217eeea-a05d-11e3-80c9-002590a3186d;7.27;7.27;7.27;7.27;7.27;7.27;7.27;7.27;7.27;7.27;7.27;7.27;7.27;
7217eeee-a05d-11e3-80c9-002590a3186d;6.22;6.22;6.22;6.22;6.22;6.22;6.22;6.22;6.22;6.22;6.22;6.22;6.22;
7217eef0-a05d-11e3-80c9-002590a3186d;10.93;10.93;10.93;10.93;10.93;10.93;10.93;10.93;10.93;10.93;10.93;10.93;10.93;
7217eef2-a05d-11e3-80c9-002590a3186d;16.13;16.13;16.13;16.13;16.13;16.13;16.13;16.13;16.13;16.13;16.13;16.13;16.13;
7217eef4-a05d-11e3-80c9-002590a3186d;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;
7217eef6-a05d-11e3-80c9-002590a3186d;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;10.21;
7217eef8-a05d-11e3-80c9-002590a3186d;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;12.7;
7217eefc-a05d-11e3-80c9-002590a3186d;2.9;2.9;2.9;2.9;2.9;2.9;2.9;2.9;2.9;2.9;2.9;2.9;2.9;
7217eefe-a05d-11e3-80c9-002590a3186d;4.19;4.19;4.19;4.19;4.19;4.19;4.19;4.19;4.19;4.19;4.19;4.19;4.19;
7217ef00-a05d-11e3-80c9-002590a3186d;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;5.64;
7217ef02-a05d-11e3-80c9-002590a3186d;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;
7217ef04-a05d-11e3-80c9-002590a3186d;9.35;9.35;9.35;9.35;9.35;9.35;9.35;9.35;9.35;9.35;9.35;9.35;9.35;
7217ef06-a05d-11e3-80c9-002590a3186d;5.88;5.88;5.88;5.88;5.88;5.88;5.88;5.88;5.88;5.88;5.88;5.88;5.88;
7217ef08-a05d-11e3-80c9-002590a3186d;10.96;10.96;10.96;10.96;10.96;10.96;10.96;10.96;10.96;10.96;10.96;10.96;10.96;
7217ef0a-a05d-11e3-80c9-002590a3186d;16.08;16.08;16.08;16.08;16.08;16.08;16.08;16.08;16.08;16.08;16.08;16.08;16.08;
cd235766-a05d-11e3-80c9-002590a3186d;10.22;10.22;10.22;10.22;10.22;10.22;10.22;10.22;10.22;10.22;10.22;10.22;10.22;
cd235768-a05d-11e3-80c9-002590a3186d;9.38;9.38;9.38;9.38;9.38;9.38;9.38;9.38;9.38;9.38;9.38;9.38;9.38;
cd23576a-a05d-11e3-80c9-002590a3186d;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;
cd23576c-a05d-11e3-80c9-002590a3186d;17.56;17.56;17.56;17.56;17.56;17.56;17.56;17.56;17.56;17.56;17.56;17.56;17.56;
cd23576e-a05d-11e3-80c9-002590a3186d;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;15.72;
cd235770-a05d-11e3-80c9-002590a3186d;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;
cd235772-a05d-11e3-80c9-002590a3186d;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;9.16;
cd235774-a05d-11e3-80c9-002590a3186d;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;8.22;
cd235776-a05d-11e3-80c9-002590a3186d;19.66;19.66;19.66;19.66;19.66;19.66;19.66;19.66;19.66;19.66;19.66;19.66;19.66;
cd235778-a05d-11e3-80c9-002590a3186d;17.63;17.63;17.63;17.63;17.63;17.63;17.63;17.63;17.63;17.63;17.63;17.63;17.63;
cd23577a-a05d-11e3-80c9-002590a3186d;2.87;2.87;2.87;2.87;2.87;2.87;2.87;2.87;2.87;2.87;2.87;2.87;2.87;
cd23577c-a05d-11e3-80c9-002590a3186d;3.28;3.28;3.28;3.28;3.28;3.28;3.28;3.28;3.28;3.28;3.28;3.28;3.28;
cd23577e-a05d-11e3-80c9-002590a3186d;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;2.89;
cd235784-a05d-11e3-80c9-002590a3186d;17.12;17.12;17.12;17.12;17.12;17.12;17.12;17.12;17.12;17.12;17.12;17.12;17.12;
cd235786-a05d-11e3-80c9-002590a3186d;4.01;4.01;4.01;4.01;4.01;4.01;4.01;4.01;4.01;4.01;4.01;4.01;4.01;
cd235788-a05d-11e3-80c9-002590a3186d;4.63;4.63;4.63;4.63;4.63;4.63;4.63;4.63;4.63;4.63;4.63;4.63;4.63;
cd23578a-a05d-11e3-80c9-002590a3186d;6.64;6.64;6.64;6.64;6.64;6.64;6.64;6.64;6.64;6.64;6.64;6.64;6.64;
cd23578c-a05d-11e3-80c9-002590a3186d;7.48;7.48;7.48;7.48;7.48;7.48;7.48;7.48;7.48;7.48;7.48;7.48;7.48;
cd23578e-a05d-11e3-80c9-002590a3186d;13.67;13.67;13.67;13.67;13.67;13.67;13.67;13.67;13.67;13.67;13.67;13.67;13.67;
cd235790-a05d-11e3-80c9-002590a3186d;16.43;16.43;16.43;16.43;16.43;16.43;16.43;16.43;16.43;16.43;16.43;16.43;16.43;
cd235792-a05d-11e3-80c9-002590a3186d;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;6.54;
cd235794-a05d-11e3-80c9-002590a3186d;18.54;18.54;18.54;18.54;18.54;18.54;18.54;18.54;18.54;18.54;18.54;18.54;18.54;
cd235796-a05d-11e3-80c9-002590a3186d;4.42;4.42;4.42;4.42;4.42;4.42;4.42;4.42;4.42;4.42;4.42;4.42;4.42;
cd235798-a05d-11e3-80c9-002590a3186d;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;4.94;
cd23579a-a05d-11e3-80c9-002590a3186d;5.84;5.84;5.84;5.84;5.84;5.84;5.84;5.84;5.84;5.84;5.84;5.84;5.84;
cd23579c-a05d-11e3-80c9-002590a3186d;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;
cd23579e-a05d-11e3-80c9-002590a3186d;7.92;7.92;7.92;7.92;7.92;7.92;7.92;7.92;7.92;7.92;7.92;7.92;7.92;
cd2357a0-a05d-11e3-80c9-002590a3186d;10.37;10.37;10.37;10.37;10.37;10.37;10.37;10.37;10.37;10.37;10.37;10.37;10.37;
cd2357a2-a05d-11e3-80c9-002590a3186d;16.04;16.04;16.04;16.04;16.04;16.04;16.04;16.04;16.04;16.04;16.04;16.04;16.04;
cd2357a4-a05d-11e3-80c9-002590a3186d;17.57;17.57;17.57;17.57;17.57;17.57;17.57;17.57;17.57;17.57;17.57;17.57;17.57;
783c6a66-a05e-11e3-80c9-002590a3186d;14.39;14.39;14.39;14.39;14.39;14.39;14.39;14.39;14.39;14.39;14.39;14.39;14.39;
783c6a6a-a05e-11e3-80c9-002590a3186d;19.02;19.02;19.02;19.02;19.02;19.02;19.02;19.02;19.02;19.02;19.02;19.02;19.02;
783c6a6c-a05e-11e3-80c9-002590a3186d;4.4;4.4;4.4;4.4;4.4;4.4;4.4;4.4;4.4;4.4;4.4;4.4;4.4;
783c6a6e-a05e-11e3-80c9-002590a3186d;5.26;5.26;5.26;5.26;5.26;5.26;5.26;5.26;5.26;5.26;5.26;5.26;5.26;
783c6a72-a05e-11e3-80c9-002590a3186d;7.78;7.78;7.78;7.78;7.78;7.78;7.78;7.78;7.78;7.78;7.78;7.78;7.78;
783c6a74-a05e-11e3-80c9-002590a3186d;13.69;13.69;13.69;13.69;13.69;13.69;13.69;13.69;13.69;13.69;13.69;13.69;13.69;
783c6a76-a05e-11e3-80c9-002590a3186d;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;6.04;
783c6a78-a05e-11e3-80c9-002590a3186d;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;4.15;
783c6a7a-a05e-11e3-80c9-002590a3186d;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;4.64;
783c6a7c-a05e-11e3-80c9-002590a3186d;5.08;5.08;5.08;5.08;5.08;5.08;5.08;5.08;5.08;5.08;5.08;5.08;5.08;
783c6a7e-a05e-11e3-80c9-002590a3186d;6.4;6.4;6.4;6.4;6.4;6.4;6.4;6.4;6.4;6.4;6.4;6.4;6.4;
783c6a80-a05e-11e3-80c9-002590a3186d;8.1;8.1;8.1;8.1;8.1;8.1;8.1;8.1;8.1;8.1;8.1;8.1;8.1;
783c6a82-a05e-11e3-80c9-002590a3186d;14.23;14.23;14.23;14.23;14.23;14.23;14.23;14.23;14.23;14.23;14.23;14.23;14.23;
